codigo,item,rubro,subrubro,deposito,stock,precioLista,precioTransfer,precioSImp,precio3cuotas,fotos,talles,bordados,descripcion,textiles
L-OF-PAN-CH - CF46,Chino Confort Fit H TOSTADO 40,PRODUCTO OFFICE,PANTALON,ECOMMERCE,5,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF47,Chino Confort Fit H TOSTADO 42,PRODUCTO OFFICE,PANTALON,ECOMMERCE,8,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF48,Chino Confort Fit H TOSTADO 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF49,Chino Confort Fit H TOSTADO 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF50,Chino Confort Fit H TOSTADO 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF51,Chino Confort Fit H TOSTADO 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,5,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF44,Chino Confort Fit H TOSTADO 52,PRODUCTO OFFICE,PANTALON,ECOMMERCE,4,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-tostado-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF25,Chino Confort Fit HOMBRE AZUL 36,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF26,Chino Confort Fit HOMBRE AZUL 38,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF27,Chino Confort Fit HOMBRE AZUL 40,PRODUCTO OFFICE,PANTALON,ECOMMERCE,19,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF28,Chino Confort Fit HOMBRE AZUL 42,PRODUCTO OFFICE,PANTALON,ECOMMERCE,20,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF29,Chino Confort Fit HOMBRE AZUL 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,20,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF30,Chino Confort Fit HOMBRE AZUL 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,19,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF31,Chino Confort Fit HOMBRE AZUL 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,9,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF32,Chino Confort Fit HOMBRE AZUL 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-azul-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF36,Chino Confort Fit HOMBRE NEGRO 36,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF37,Chino Confort Fit HOMBRE NEGRO 38,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF38,Chino Confort Fit HOMBRE NEGRO 40,PRODUCTO OFFICE,PANTALON,ECOMMERCE,19,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF39,Chino Confort Fit HOMBRE NEGRO 42,PRODUCTO OFFICE,PANTALON,ECOMMERCE,19,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF40,Chino Confort Fit HOMBRE NEGRO 44,PRODUCTO OFFICE,PANTALON,ECOMMERCE,20,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF41,Chino Confort Fit HOMBRE NEGRO 46,PRODUCTO OFFICE,PANTALON,ECOMMERCE,18,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF42,Chino Confort Fit HOMBRE NEGRO 48,PRODUCTO OFFICE,PANTALON,ECOMMERCE,9,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
L-OF-PAN-CH - CF43,Chino Confort Fit HOMBRE NEGRO 50,PRODUCTO OFFICE,PANTALON,ECOMMERCE,10,"$59,990.00","$50,991.50","$49,578.51","$19,996.67",pantalon-chino-confort-fit-hombre/pantalon-chino-confort-fit-hombre-negro-1,pantalon-chino-confort-fit-dama.jpg,pantalon-chino.jpg,"Pantalón corte chino regular, con un diseño clásico y confortable ideal para uso laboral o urbano. Cuenta con bolsillos delanteros funcionales y bolsillo ojal en la parte trasera, con avíos y forrería a tono que aportan una terminación prolija. Confeccionado en gabardina con spandex, que brinda elasticidad, durabilidad y un calce cómodo durante todo el día. Una prenda versátil y elegante, perfecta para uniformes o looks casuales.",COMANECCI -GABARDINA C/SPANDEX 98% ALGODÓN 2%SPANDEX
